id_beneficiaire,nom,sexe,age,region,province,statut,taille_menage,type_aide,montant_fcfa,nb_distributions,score_vulnerabilite,mois
1430,Aminata Bambara,Féminin,49.0,Centre,Kadiogo,Déplacé interne,8,Soutien médical,33616.0,3,70,12
1174,Yacouba Ouedraogo,Masculin,28.0,Est,Tapoa,Retourné,10,Kit de survie,78774.0,4,73,5
2091,Binta Coulibaly,Féminin,71.0,Sahel,Séno,Réfugié,10,Kit de survie,98234.0,4,100,3
490,Fatima Nana,Féminin,52.0,Centre,Oubritenga,Réfugié,4,Aide alimentaire,69753.0,2,60,7
2072,Salamata Nana,Féminin,55.0,Centre,Ganzourgou,Réfugié,3,Kit de survie,74332.0,6,69,6
1722,Mamadou Toe,Masculin,27.0,Est,Gnagna,Déplacé interne,4,Aide alimentaire,48421.0,5,71,3
691,Drissa Coulibaly,Masculin,61.0,Centre,Ganzourgou,Déplacé interne,5,Aide alimentaire,46462.0,4,88,3
2567,Souleymane Nana,Masculin,49.0,Est,Gourma,Retourné,2,Aide alimentaire,38996.0,1,56,8
2475,Safi Traore,Féminin,59.0,Sahel,Soum,Déplacé interne,10,Soutien médical,16232.0,2,80,8
1613,Clarisse Bambara,Féminin,32.0,Est,Gourma,Réfugié,10,Aide alimentaire,37093.0,3,87,7
757,Aissata Tapsoba,Féminin,48.0,Sahel,Oudalan,Déplacé interne,8,Kit de survie,79155.0,3,92,4
2087,Seydou Coulibaly,Masculin,65.0,Sahel,Oudalan,Communauté hôte,8,Aide alimentaire,51210.0,3,83,6
1914,Moussa Kone,Masculin,20.0,Nord,Yatenga,Retourné,10,Aide alimentaire,57223.0,3,78,3
1751,Aminata Ouedraogo,Féminin,48.0,Boucle du Mouhoun,Mouhoun,Déplacé interne,11,Aide alimentaire,50907.0,5,68,7
119,Aissata Zongo,Féminin,58.0,Sahel,Oudalan,Déplacé interne,5,Aide alimentaire,45263.0,4,89,4
2016,Mamadou Sawadogo,Masculin,33.0,Boucle du Mouhoun,Mouhoun,Réfugié,9,Abri d'urgence,123496.0,4,72,3
1208,Moussa Ilboudo,Masculin,59.0,Sahel,Soum,Réfugié,4,Aide alimentaire,36620.0,5,87,12
282,Souleymane Traore,Masculin,59.0,Nord,Zondoma,Communauté hôte,7,Aide alimentaire,40972.0,3,54,7
2723,Kadiatou Toe,Féminin,28.0,Est,Gourma,Communauté hôte,10,Aide alimentaire,41292.0,5,62,4
1033,Drissa Diallo,Masculin,61.0,Nord,Zondoma,Communauté hôte,11,Aide alimentaire,30544.0,6,74,3
2210,Binta Diallo,Féminin,18.0,Sahel,Séno,Déplacé interne,1,Aide alimentaire,50265.0,3,77,6
2654,Boureima Nana,Masculin,21.0,Sahel,Oudalan,Déplacé interne,3,Kit de survie,65669.0,1,76,11
1090,Adama Nana,Masculin,33.0,Sahel,Oudalan,Retourné,3,Kit de survie,78103.0,1,69,2
882,Clarisse Diallo,Féminin,49.0,Centre,Ganzourgou,Communauté hôte,4,Soutien médical,15926.0,3,40,1
2564,Yacouba Tapsoba,Masculin,43.0,Est,Tapoa,Communauté hôte,7,Aide alimentaire,59262.0,1,56,8
1940,Mamadou Kabore,Masculin,46.0,Est,Gourma,Déplacé interne,3,Soutien médical,31508.0,3,62,8
1106,Issouf Tapsoba,Masculin,,Sahel,Soum,Communauté hôte,7,Aide alimentaire,36996.0,6,90,11
1451,Fatima Ouedraogo,Féminin,57.0,Sahel,Oudalan,Retourné,10,Aide alimentaire,19718.0,4,80,9
2003,Fatima Sawadogo,Féminin,30.0,Boucle du Mouhoun,Mouhoun,Déplacé interne,6,Kit de survie,58733.0,3,77,11
719,Salif Kone,Masculin,58.0,Centre,Kadiogo,Réfugié,3,Aide alimentaire,45112.0,6,60,3
367,Aissata Dabre,Féminin,65.0,Boucle du Mouhoun,Mouhoun,Retourné,5,Abri d'urgence,99313.0,1,72,7
1753,Souleymane Dabre,Masculin,52.0,Centre,Kadiogo,Déplacé interne,3,Aide alimentaire,53241.0,7,50,6
2549,Oumarou Kabore,Masculin,49.0,Sahel,Oudalan,Retourné,1,Abri d'urgence,123313.0,4,45,2
556,Ibrahim Sawadogo,Masculin,52.0,Centre,,Déplacé interne,11,Kit de survie,78616.0,7,74,9
1614,Oumarou Toe,Masculin,54.0,Est,Tapoa,Réfugié,2,Abri d'urgence,128839.0,3,65,3
2606,Fatima Sanon,Féminin,40.0,Nord,Zondoma,Déplacé interne,10,Kit de survie,76120.0,6,68,5
305,Aissata Kabore,Féminin,24.0,Sahel,Soum,Réfugié,11,Aide alimentaire,45709.0,2,100,2
2648,Fatoumata Traore,Féminin,40.0,Est,Gnagna,Déplacé interne,7,Kit de survie,95323.0,5,83,2
204,Mariam Toe,Féminin,44.0,Est,Gourma,Communauté hôte,8,Kit de survie,98178.0,2,63,4
1230,Abdoul Zongo,Masculin,65.0,Sahel,Séno,Retourné,9,Aide alimentaire,59620.0,1,100,10
933,Kadiatou Nana,Féminin,70.0,Sahel,Oudalan,Déplacé interne,2,Kit de survie,62854.0,7,89,3
2117,Oumarou Tapsoba,Masculin,33.0,Sahel,Oudalan,Déplacé interne,11,Aide alimentaire,57462.0,4,80,2
121,Binta Sawadogo,Féminin,69.0,Sahel,Soum,Communauté hôte,1,Aide alimentaire,50043.0,4,63,3
284,Drissa Sawadogo,Masculin,43.0,Est,Tapoa,Réfugié,1,Kit de survie,84376.0,6,57,6
980,Safi Toe,Féminin,46.0,Nord,Yatenga,Déplacé interne,4,Aide alimentaire,,5,60,1
1238,Oumarou Ilboudo,Masculin,54.0,Nord,Loroum,Communauté hôte,4,Soutien médical,36762.0,4,43,5
576,Clarisse Kone,Féminin,37.0,Nord,Loroum,Déplacé interne,4,Soutien médical,36279.0,6,61,7
2555,Mamadou Tapsoba,Masculin,65.0,Sahel,Soum,Réfugié,2,Aide alimentaire,51769.0,2,97,11
1966,Maimouna Zongo,Féminin,30.0,Boucle du Mouhoun,Nayala,Déplacé interne,3,Aide alimentaire,53228.0,3,61,9
2487,Salamata Tapsoba,Féminin,30.0,Boucle du Mouhoun,Banwa,Retourné,1,Aide alimentaire,44853.0,1,44,11
1830,Hamidou Toe,Masculin,66.0,Sahel,Oudalan,Déplacé interne,10,Soutien médical,37608.0,3,100,4
2380,Assita Coulibaly,Féminin,43.0,Boucle du Mouhoun,Banwa,Réfugié,5,Aide alimentaire,36457.0,3,79,7
276,Fatoumata Tapsoba,Féminin,24.0,Nord,Yatenga,Déplacé interne,5,Kit de survie,65900.0,3,81,2
1726,Abdoul Ouedraogo,Masculin,28.0,Sahel,Soum,Réfugié,5,Kit de survie,74664.0,7,92,6
257,Rokia Dabre,Féminin,18.0,Est,Gnagna,Communauté hôte,4,Aide alimentaire,32944.0,1,69,8
361,Abdoul Traore,Masculin,53.0,Sahel,Soum,Communauté hôte,6,Soutien médical,35137.0,7,72,10
1499,Drissa Dabre,Masculin,57.0,Sahel,Soum,Déplacé interne,9,Aide alimentaire,45816.0,6,86,3
1865,Fatima Coulibaly,Féminin,21.0,Nord,Yatenga,Réfugié,3,Kit de survie,75556.0,2,71,8
1478,Aissata Tapsoba,Féminin,31.0,Sahel,Oudalan,Retourné,10,Kit de survie,90390.0,7,80,7
605,Issouf Bambara,Masculin,32.0,Est,Gnagna,Retourné,5,Kit de survie,66605.0,3,66,5
970,Drissa Kone,Masculin,61.0,Centre,Ganzourgou,Déplacé interne,10,Kit de survie,88992.0,6,98,8
2788,Seydou Dabre,Masculin,52.0,Sahel,Séno,Réfugié,6,Aide alimentaire,33181.0,4,97,4
1955,Fatima Traore,Féminin,32.0,Nord,Loroum,Déplacé interne,10,Kit de survie,69722.0,2,76,5
630,Issouf Sawadogo,Masculin,22.0,Est,Gourma,Retourné,3,Kit de survie,73942.0,3,62,10
2695,Zeinabou Kone,Féminin,39.0,Sahel,Séno,Déplacé interne,5,Abri d'urgence,101224.0,4,81,10
2205,Clarisse Diallo,Féminin,73.0,Nord,Yatenga,Réfugié,10,Aide alimentaire,60837.0,3,98,5
2189,Aminata Ouedraogo,Féminin,28.0,Est,Tapoa,Déplacé interne,6,Abri d'urgence,91853.0,1,88,7
287,Issouf Kabore,Masculin,43.0,Sahel,Soum,Déplacé interne,3,Soutien médical,36608.0,6,77,4
1196,Mariam Coulibaly,Féminin,68.0,Sahel,Séno,Déplacé interne,10,Kit de survie,69154.0,5,100,9
2093,Rasmane Sanon,Masculin,34.0,Est,Gourma,Déplacé interne,7,Kit de survie,45749.0,6,84,1
301,Boureima Zongo,Masculin,71.0,Centre,Ganzourgou,Déplacé interne,10,Soutien médical,,4,97,3
2700,Maimouna Ouedraogo,Féminin,26.0,Est,Gourma,Réfugié,10,Aide alimentaire,54105.0,1,92,5
1338,Aminata Kone,Féminin,66.0,Sahel,Séno,Communauté hôte,4,Aide alimentaire,39439.0,4,74,10
2213,Issouf Traore,Masculin,69.0,Sahel,Soum,Réfugié,10,Kit de survie,93796.0,1,100,11
424,Zeinabou Kone,Féminin,41.0,Centre,Ganzourgou,Déplacé interne,3,Abri d'urgence,135731.0,7,55,5
2602,Salif Nana,Masculin,44.0,Boucle du Mouhoun,Banwa,Communauté hôte,5,Aide alimentaire,55787.0,5,40,6
1981,Mamadou Traore,Masculin,59.0,Centre,Oubritenga,Déplacé interne,9,Soutien médical,38692.0,1,69,3
2054,Zeinabou Bambara,Féminin,21.0,Sahel,Oudalan,Déplacé interne,11,Kit de survie,104942.0,2,95,3
163,Fatoumata Zongo,Féminin,64.0,Sahel,Soum,Déplacé interne,8,Aide alimentaire,42124.0,6,100,9
66,Aissata Diallo,Féminin,65.0,Est,Tapoa,Communauté hôte,6,Aide alimentaire,20874.0,2,83,1
2148,Seydou Traore,Masculin,73.0,Est,Gourma,Déplacé interne,8,Aide alimentaire,43124.0,7,100,2
857,Salif Bambara,Masculin,23.0,Sahel,Séno,Déplacé interne,4,Kit de survie,82766.0,3,92,11
891,Aminata Zongo,Féminin,36.0,Nord,Zondoma,Déplacé interne,10,Kit de survie,52386.0,5,66,2
1922,Salif Toe,Masculin,31.0,Centre,Oubritenga,Déplacé interne,5,Abri d'urgence,99648.0,1,72,5
1589,Ibrahim Traore,Masculin,29.0,Centre,Kadiogo,Déplacé interne,10,Abri d'urgence,115577.0,7,76,6
743,Clarisse Ouedraogo,Féminin,61.0,Centre,Oubritenga,Déplacé interne,7,Aide alimentaire,49474.0,7,97,9
1559,Rokia Toe,Féminin,45.0,Est,Gourma,Déplacé interne,6,Aide alimentaire,25159.0,2,79,4
1339,Seydou Traore,Masculin,,Est,Tapoa,Déplacé interne,2,Soutien médical,22208.0,6,68,11
1615,Salif Sanon,Masculin,22.0,Sahel,Oudalan,Retourné,7,Aide alimentaire,52325.0,7,92,8
231,Salamata Dabre,Féminin,39.0,Centre,Oubritenga,Réfugié,6,Aide alimentaire,58888.0,7,79,2
2041,Maimouna Diallo,Féminin,,Boucle du Mouhoun,Nayala,Déplacé interne,5,Abri d'urgence,115357.0,1,69,6
1094,Fatoumata Tapsoba,Féminin,20.0,Sahel,Séno,Retourné,9,Aide alimentaire,30646.0,3,83,2
1601,Seydou Ouedraogo,Masculin,37.0,Centre,Oubritenga,Déplacé interne,8,Kit de survie,75194.0,4,78,5
1645,Mamadou Tapsoba,Masculin,69.0,Sahel,Soum,Réfugié,7,Abri d'urgence,113678.0,6,100,3
1270,Ibrahim Dabre,Masculin,71.0,Nord,Yatenga,Réfugié,1,Kit de survie,75216.0,4,68,1
1005,Aminata Kone,Féminin,67.0,Sahel,Séno,Retourné,8,Aide alimentaire,39607.0,7,100,2
837,Haoua Diallo,Féminin,72.0,Boucle du Mouhoun,Mouhoun,Communauté hôte,4,Aide alimentaire,32483.0,2,57,12
1941,Mamadou Ouedraogo,Masculin,70.0,Est,Gourma,Retourné,3,Kit de survie,52379.0,5,71,11
375,Adama Kabore,Masculin,33.0,Centre,Ganzourgou,Réfugié,8,Aide alimentaire,58653.0,5,78,1
1367,Haoua Dabre,Féminin,44.0,Centre,Oubritenga,Réfugié,9,Soutien médical,33341.0,2,83,4
1974,Zeinabou Nana,Féminin,20.0,Nord,Yatenga,Déplacé interne,9,Kit de survie,94397.0,1,89,9
1607,Drissa Toe,Masculin,25.0,Boucle du Mouhoun,,Réfugié,8,Aide alimentaire,49249.0,4,93,1
1623,Fatima Kabore,Féminin,21.0,Est,Tapoa,Déplacé interne,11,Aide alimentaire,55013.0,1,87,1
2476,Aissata Diallo,Féminin,51.0,Centre,,Communauté hôte,8,Soutien médical,22141.0,3,59,2
752,Aminata Traore,Féminin,33.0,Centre,Kadiogo,Retourné,4,Aide alimentaire,51019.0,4,45,5
100,Issouf Ouedraogo,Masculin,53.0,Centre,Ganzourgou,Communauté hôte,9,Soutien médical,25779.0,2,48,5
1552,Clarisse Ouedraogo,Féminin,67.0,Est,Tapoa,Réfugié,6,Aide alimentaire,58427.0,1,100,9
867,Drissa Toe,Masculin,44.0,Nord,Yatenga,Déplacé interne,7,Aide alimentaire,54084.0,4,72,9
2179,Fatoumata Nana,Féminin,35.0,Centre,Oubritenga,Retourné,6,Aide alimentaire,59574.0,7,59,4
1197,Rokia Kone,Féminin,65.0,Sahel,Séno,Réfugié,3,Aide alimentaire,46088.0,4,97,1
530,Binta Tapsoba,Féminin,22.0,Est,Tapoa,Déplacé interne,10,Aide alimentaire,59148.0,7,99,3
637,Fatoumata Traore,Féminin,66.0,Centre,Oubritenga,Retourné,5,Kit de survie,100332.0,7,77,10
186,Clarisse Traore,Féminin,26.0,Boucle du Mouhoun,Mouhoun,Retourné,7,Kit de survie,61912.0,2,57,4
1074,Issouf Ouedraogo,Masculin,23.0,Nord,Loroum,Réfugié,9,Aide alimentaire,40831.0,5,83,9
1273,Rokia Ouedraogo,Féminin,37.0,Est,Gnagna,Communauté hôte,4,Aide alimentaire,49967.0,4,49,1
932,Safi Sanon,Féminin,38.0,Boucle du Mouhoun,Banwa,Communauté hôte,7,Aide alimentaire,54559.0,1,48,2
1252,Assita Nana,Féminin,37.0,Est,Gourma,Communauté hôte,9,Kit de survie,84312.0,2,66,1
2171,Fatima Ouedraogo,Féminin,21.0,Sahel,Soum,Réfugié,10,Kit de survie,94025.0,7,100,6
1265,Abdoul Kone,Masculin,73.0,Nord,Zondoma,Communauté hôte,9,Aide alimentaire,30916.0,7,72,11
1802,Mariam Sanon,Féminin,68.0,Nord,Loroum,Communauté hôte,5,Aide alimentaire,47438.0,6,68,6
608,Adama Diallo,Masculin,51.0,Boucle du Mouhoun,Mouhoun,Communauté hôte,8,Kit de survie,70439.0,4,48,9
1217,Moussa Sanon,Masculin,36.0,Nord,Zondoma,Déplacé interne,7,Aide alimentaire,43700.0,4,66,11
152,Mamadou Tapsoba,Masculin,19.0,Est,Gourma,Déplacé interne,4,Abri d'urgence,179510.0,7,82,8
1386,Seydou Dabre,Masculin,52.0,Est,Gourma,Réfugié,11,Soutien médical,31139.0,2,90,1
2020,Zeinabou Ilboudo,Féminin,23.0,Centre,Ganzourgou,Communauté hôte,10,Aide alimentaire,34406.0,5,68,3
732,Salamata Bambara,Féminin,70.0,Nord,Yatenga,Retourné,3,Soutien médical,29335.0,7,63,9
2432,Fatima Ouedraogo,Féminin,73.0,Sahel,Soum,Déplacé interne,1,Abri d'urgence,137382.0,7,84,3
1447,Safi Kone,Féminin,25.0,Sahel,Séno,Réfugié,3,Soutien médical,26341.0,1,83,5
2588,Fatoumata Zongo,Féminin,52.0,Boucle du Mouhoun,Mouhoun,Déplacé interne,8,Aide alimentaire,,3,71,9
24,Rasmane Dabre,Masculin,43.0,Centre,Ganzourgou,Déplacé interne,8,Aide alimentaire,34407.0,3,79,11
2576,Binta Toe,Féminin,30.0,Nord,Zondoma,Déplacé interne,4,Soutien médical,22880.0,6,58,2
159,Rasmane Bambara,Masculin,34.0,Sahel,Séno,Réfugié,2,Aide alimentaire,52837.0,3,78,6
862,Yacouba Toe,Masculin,48.0,Sahel,Séno,Déplacé interne,8,Aide alimentaire,45112.0,1,94,5
903,Seydou Zongo,Masculin,20.0,Sahel,Soum,Retourné,6,Kit de survie,52148.0,1,84,5
1808,Salif Kabore,Masculin,24.0,Centre,Ganzourgou,Déplacé interne,6,Aide alimentaire,,1,86,7
2134,Fatima Dabre,Féminin,38.0,Sahel,Séno,Réfugié,1,Aide alimentaire,61101.0,7,72,2
445,Clarisse Nana,Féminin,58.0,Est,Gnagna,Communauté hôte,3,Aide alimentaire,52885.0,2,41,3
2785,Kadiatou Tapsoba,Féminin,22.0,Sahel,Soum,Réfugié,3,Soutien médical,38211.0,4,91,9
1859,Aminata Ouedraogo,Féminin,69.0,Centre,Kadiogo,Déplacé interne,10,Soutien médical,22277.0,4,88,8
924,Fatoumata Ouedraogo,Féminin,40.0,Centre,Ganzourgou,Déplacé interne,1,Soutien médical,33325.0,5,53,5
1957,Safi Ouedraogo,Féminin,72.0,Centre,Ganzourgou,Déplacé interne,1,Soutien médical,21776.0,7,61,2
312,Drissa Traore,Masculin,37.0,Centre,Ganzourgou,Communauté hôte,11,Aide alimentaire,89791.0,1,57,11
549,Mariam Kone,Féminin,55.0,Sahel,Séno,Déplacé interne,2,Soutien médical,28317.0,3,74,10
1755,Clarisse Ouedraogo,Féminin,69.0,Sahel,Soum,Retourné,8,Aide alimentaire,38647.0,2,97,2
1935,Clarisse Kone,Féminin,31.0,Sahel,Soum,Déplacé interne,8,Soutien médical,27876.0,3,87,9
307,Kadiatou Dabre,Féminin,26.0,Est,Gnagna,Déplacé interne,8,Kit de survie,86069.0,3,88,4
288,Zeinabou Ilboudo,Féminin,27.0,Centre,Kadiogo,Déplacé interne,7,Soutien médical,35944.0,6,71,10
695,Mamadou Zongo,Masculin,21.0,Est,Gourma,Déplacé interne,3,Kit de survie,102301.0,5,82,8
309,Kadiatou Toe,Féminin,41.0,Est,Gourma,Réfugié,7,Aide alimentaire,45511.0,4,84,12
2195,Mamadou Sawadogo,Masculin,38.0,Centre,Oubritenga,Déplacé interne,2,Soutien médical,34692.0,2,47,11
750,Clarisse Toe,Féminin,31.0,Est,Gourma,Communauté hôte,3,Abri d'urgence,106680.0,6,43,5
1449,Fatoumata Kabore,Féminin,54.0,Est,Tapoa,Communauté hôte,1,Kit de survie,75832.0,6,33,6
909,Yacouba Zongo,Masculin,46.0,Sahel,Oudalan,Déplacé interne,11,Aide alimentaire,15662.0,3,83,4
2495,Assita Sanon,Féminin,28.0,Nord,Yatenga,Déplacé interne,10,Kit de survie,79387.0,7,72,6
2784,Haoua Zongo,Féminin,39.0,Est,Tapoa,Déplacé interne,8,Soutien médical,23982.0,1,84,10
1162,Seydou Zongo,Masculin,38.0,Sahel,Oudalan,Réfugié,1,Kit de survie,70318.0,5,65,4
2365,Fatima Sawadogo,Féminin,57.0,Centre,Kadiogo,Déplacé interne,3,Aide alimentaire,52924.0,5,53,10
971,Haoua Dabre,Féminin,54.0,Sahel,Séno,Réfugié,8,Aide alimentaire,38044.0,6,86,3
14,Souleymane Sanon,Masculin,41.0,Centre,Oubritenga,Communauté hôte,8,Kit de survie,69680.0,3,51,12
874,Adama Coulibaly,Masculin,44.0,Centre,Kadiogo,Communauté hôte,11,Kit de survie,75957.0,7,55,5
809,Oumarou Ilboudo,Masculin,49.0,Boucle du Mouhoun,Mouhoun,Communauté hôte,8,Kit de survie,72777.0,2,47,9
515,Yacouba Sanon,Masculin,38.0,Centre,Kadiogo,Déplacé interne,6,Kit de survie,61373.0,1,70,7
2286,Rasmane Kabore,Masculin,45.0,Sahel,Soum,Retourné,11,Kit de survie,59579.0,1,81,8
410,Issouf Kabore,Masculin,50.0,Est,Tapoa,Communauté hôte,9,Aide alimentaire,55687.0,1,69,11
1236,Drissa Coulibaly,Masculin,65.0,Boucle du Mouhoun,Nayala,Réfugié,8,Kit de survie,66527.0,5,92,5
2790,Safi Diallo,Féminin,68.0,Est,Gourma,Réfugié,1,Kit de survie,88133.0,3,89,4
1433,Zeinabou Sawadogo,Féminin,57.0,Sahel,Soum,Communauté hôte,8,Aide alimentaire,41362.0,3,73,11
2736,Binta Kone,Féminin,65.0,Centre,Oubritenga,Réfugié,8,Soutien médical,36573.0,1,100,11
1303,Souleymane Traore,Masculin,64.0,Sahel,Oudalan,Retourné,4,Kit de survie,84411.0,1,90,7
383,Haoua Dabre,Féminin,67.0,Sahel,Oudalan,Déplacé interne,7,Aide alimentaire,,5,100,1
1423,Yacouba Dabre,Masculin,24.0,Nord,Yatenga,Déplacé interne,6,Aide alimentaire,53762.0,3,80,9
2078,Yacouba Diallo,Masculin,20.0,Est,Tapoa,Retourné,6,Aide alimentaire,47248.0,6,78,5
1691,Adama Tapsoba,Masculin,27.0,Sahel,Soum,Communauté hôte,4,Aide alimentaire,42589.0,2,56,8
2417,Drissa Nana,Masculin,41.0,Sahel,Oudalan,Déplacé interne,9,Soutien médical,24424.0,1,85,12
553,Safi Dabre,Féminin,22.0,Boucle du Mouhoun,Banwa,Retourné,6,Aide alimentaire,36834.0,7,70,2
223,Abdoul Diallo,Masculin,25.0,Est,Tapoa,Déplacé interne,8,Aide alimentaire,43785.0,7,94,3
1097,Salif Kone,Masculin,74.0,Centre,Oubritenga,Communauté hôte,8,Aide alimentaire,59380.0,4,75,2
2464,Binta Sanon,Féminin,21.0,Centre,Kadiogo,Retourné,4,Soutien médical,37880.0,2,61,2
9,Salamata Kabore,Féminin,74.0,Sahel,Soum,Déplacé interne,3,Kit de survie,63568.0,2,86,9
1337,Rasmane Zongo,Masculin,55.0,Est,Tapoa,Déplacé interne,7,Aide alimentaire,49558.0,5,85,3
317,Souleymane Dabre,Masculin,45.0,Est,Gnagna,Communauté hôte,3,Kit de survie,91491.0,6,53,7
428,Zeinabou Kone,Féminin,34.0,Sahel,Séno,Communauté hôte,8,Aide alimentaire,38312.0,1,64,1
1209,Mamadou Bambara,Masculin,,Est,Tapoa,Déplacé interne,3,Kit de survie,78774.0,7,94,12
106,Seydou Nana,Masculin,50.0,Centre,Oubritenga,Réfugié,6,Soutien médical,26960.0,5,73,5
1254,Issouf Sanon,Masculin,30.0,Est,Tapoa,Retourné,8,Kit de survie,67543.0,4,65,10
1925,Zeinabou Kone,Féminin,47.0,Centre,Oubritenga,Réfugié,10,Aide alimentaire,30783.0,2,80,5
122,Mariam Bambara,Féminin,26.0,Est,Tapoa,Communauté hôte,3,Kit de survie,80787.0,5,44,10
2015,Rokia Bambara,Féminin,59.0,Nord,Zondoma,Retourné,3,Aide alimentaire,45436.0,3,53,12
2717,Maimouna Toe,Féminin,23.0,Nord,Loroum,Communauté hôte,11,Kit de survie,54408.0,4,66,1
1713,Zeinabou Sawadogo,Féminin,49.0,Centre,Oubritenga,Retourné,10,Aide alimentaire,48586.0,5,59,6
1240,Seydou Nana,Masculin,18.0,Est,Gnagna,Retourné,6,Aide alimentaire,27442.0,6,76,9
116,Salamata Toe,Féminin,55.0,Est,Tapoa,Déplacé interne,10,Soutien médical,26145.0,5,83,4
1274,Rasmane Ilboudo,Masculin,35.0,Est,Tapoa,Retourné,3,Kit de survie,57630.0,2,50,3
1147,Assita Sanon,Féminin,66.0,Est,Gourma,Communauté hôte,4,Aide alimentaire,41932.0,4,72,9
2021,Kadiatou Toe,Féminin,18.0,Sahel,Oudalan,Réfugié,6,Aide alimentaire,40073.0,2,100,1
2655,Haoua Tapsoba,Féminin,56.0,Est,Gnagna,Retourné,4,Aide alimentaire,53222.0,1,63,8
2794,Salif Traore,Masculin,60.0,Boucle du Mouhoun,Mouhoun,Déplacé interne,1,Kit de survie,83971.0,3,64,10
1445,Aissata Sawadogo,Féminin,40.0,Sahel,Soum,Communauté hôte,6,Aide alimentaire,56231.0,3,70,4
1616,Fatima Ilboudo,Féminin,56.0,Sahel,Séno,Retourné,4,Soutien médical,25914.0,3,74,6
673,Issouf Coulibaly,Masculin,,Est,Gnagna,Retourné,6,Soutien médical,30629.0,6,73,4
1420,Safi Bambara,Féminin,58.0,Sahel,Soum,Retourné,11,Aide alimentaire,43511.0,5,79,1
1473,Assita Traore,Féminin,51.0,Centre,Oubritenga,Réfugié,2,Soutien médical,22911.0,5,64,12
592,Kadiatou Dabre,Féminin,20.0,Nord,Loroum,Retourné,7,Aide alimentaire,34189.0,5,71,6
1271,Clarisse Ilboudo,Féminin,70.0,Sahel,Séno,Déplacé interne,5,Aide alimentaire,45488.0,3,96,12
889,Ibrahim Toe,Masculin,56.0,Centre,Ganzourgou,Déplacé interne,9,Soutien médical,30278.0,4,78,8
1577,Oumarou Ouedraogo,Masculin,36.0,Sahel,Soum,Retourné,7,Abri d'urgence,146971.0,3,76,10
2359,Zeinabou Bambara,Féminin,72.0,Sahel,Oudalan,Retourné,8,Kit de survie,41933.0,6,100,1
1913,Haoua Zongo,Féminin,56.0,Sahel,Soum,Réfugié,2,Aide alimentaire,51176.0,1,68,11
214,Adama Toe,Masculin,53.0,Sahel,Oudalan,Réfugié,2,Aide alimentaire,54374.0,4,66,3
1810,Salif Coulibaly,Masculin,46.0,Sahel,Séno,Communauté hôte,8,Aide alimentaire,61942.0,4,74,6
1503,Boureima Traore,Masculin,29.0,Nord,Zondoma,Communauté hôte,3,Aide alimentaire,45314.0,6,32,1
801,Fatima Ilboudo,Féminin,67.0,Centre,Oubritenga,Réfugié,10,Aide alimentaire,28708.0,4,100,3
2351,Clarisse Coulibaly,Féminin,53.0,Sahel,Soum,Retourné,2,Abri d'urgence,129440.0,3,56,8
1377,Drissa Nana,Masculin,33.0,Est,Gourma,Communauté hôte,10,Kit de survie,80824.0,4,64,9
2159,Souleymane Ilboudo,Masculin,65.0,Centre,Ganzourgou,Communauté hôte,6,Soutien médical,38377.0,7,76,1
2523,Mamadou Diallo,Masculin,44.0,Sahel,Soum,Retourné,2,Kit de survie,81865.0,6,61,10
2570,Binta Sanon,Féminin,70.0,Centre,Kadiogo,Déplacé interne,7,Abri d'urgence,101866.0,4,86,10
274,Assita Ouedraogo,Féminin,64.0,Sahel,Soum,Déplacé interne,1,Soutien médical,38137.0,1,78,8
72,Rasmane Bambara,Masculin,35.0,Boucle du Mouhoun,Banwa,Réfugié,2,Aide alimentaire,59396.0,2,59,3
1610,Maimouna Kone,Féminin,23.0,Est,Gourma,Réfugié,4,Aide alimentaire,68403.0,2,94,11
1088,Oumarou Toe,Masculin,50.0,Est,Gnagna,Réfugié,2,Kit de survie,56470.0,6,72,7
395,Yacouba Bambara,Masculin,32.0,Sahel,Séno,Déplacé interne,7,Aide alimentaire,35375.0,2,84,12
584,Oumarou Dabre,Masculin,62.0,Sahel,Séno,Retourné,6,Aide alimentaire,60300.0,1,100,5
1778,Oumarou Toe,Masculin,39.0,Centre,Oubritenga,Réfugié,10,Abri d'urgence,117171.0,2,74,12
2408,Boureima Coulibaly,Masculin,48.0,Sahel,Soum,Réfugié,3,Aide alimentaire,48652.0,5,79,7
501,Salamata Tapsoba,Féminin,63.0,Sahel,Oudalan,Déplacé interne,4,Aide alimentaire,38278.0,6,100,10
2627,Adama Nana,Masculin,28.0,Boucle du Mouhoun,Banwa,Communauté hôte,6,Soutien médical,37406.0,6,53,2
2104,Haoua Diallo,Féminin,37.0,Sahel,Séno,Déplacé interne,4,Soutien médical,32481.0,7,77,8
2601,Aminata Sanon,Féminin,29.0,Centre,Kadiogo,Réfugié,3,Kit de survie,117330.0,7,66,9
2792,Haoua Bambara,Féminin,66.0,Sahel,Oudalan,Déplacé interne,5,Aide alimentaire,34468.0,5,100,1
1331,Aminata Sawadogo,Féminin,60.0,Sahel,Soum,Communauté hôte,6,Soutien médical,30943.0,7,80,1
1567,Aissata Sawadogo,Féminin,29.0,Centre,Oubritenga,Déplacé interne,3,Kit de survie,74315.0,2,56,1
